team_name,global_position,manual_position,algo_position,global_pnl,manual_pnl,algo_pnl,country_code,country,segment
PROS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PROSLAYS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PROSPERITY12,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PROSPERS BACK,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PROSproPERiTY,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PROTRADER,4934.0,227.0,4617.0,32619.0,7700.0,24919.0,IN,India,non_optimal
PRO_crastinator,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PRP Partners,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
PRP Partners 2,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
PRXD,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
PS,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PS Arb Fund,5539.0,271.0,5323.0,0.0,0.0,0.0,IL,Israel,disengaged
PS5,3865.0,274.0,2282.0,90347.0,-2300.0,92647.0,FR,France,troll
PSG,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
PSP,5539.0,271.0,5323.0,0.0,0.0,0.0,IT,Italy,disengaged
PSPSPS,2470.0,54.0,3252.0,158587.0,76498.0,82089.0,IN,India,elite
PSU Math Club,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PT,5539.0,271.0,5323.0,0.0,0.0,0.0,TH,Thailand,disengaged
PT Elang Perkasa,5539.0,271.0,5323.0,0.0,0.0,0.0,ID,Indonesia,disengaged
PTRCS,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
PUMPGME,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PUN26,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PURESIGMA,4155.0,271.0,3374.0,79526.0,0.0,79526.0,AU,Australia,disengaged
PVG,5276.0,235.0,5121.0,14233.0,5000.0,9233.0,GB,United Kingdom,non_optimal
PVR,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PW,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PY,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PYRATES,357.0,1.0,449.0,188158.0,87995.0,100163.0,ES,Spain,elite
P_equals_NP,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Paarth,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Pabs,132.0,1.0,149.0,191820.0,87995.0,103825.0,DE,Germany,elite
Pacific,763.0,1.0,1009.0,185983.0,87995.0,97988.0,IN,India,elite
Pacific01,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pack Patterns,1211.0,1.0,1765.0,183185.0,87995.0,95190.0,US,United States,elite
Packet-Mix Salmon,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Pacman,1639.0,1.0,2558.0,178494.0,87995.0,90499.0,SG,Singapore,elite
Padasdaf,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Paddi,1865.0,72.0,225.0,173846.0,71500.0,102346.0,DE,Germany,elite
Paddington,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Paddy,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Padigony,5539.0,271.0,5323.0,0.0,0.0,0.0,PL,Poland,disengaged
Paisa,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Paisa Hi Paisa,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Paisa123,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PaisaHiPaisa,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Paisa_Paglu_,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pakhala,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Palaiseau Paladins,2519.0,1.0,3618.0,156956.0,87995.0,68961.0,FR,France,elite
Palante,2020.0,72.0,752.0,170318.0,71500.0,98818.0,BE,Belgium,elite
Palatinate Programmers,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Paldeep,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Pale Blue Dot,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Palestine,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Palm Beach Pete Team,3919.0,271.0,2790.0,88323.0,0.0,88323.0,FR,France,disengaged
Palm Beach Team,1156.0,1.0,1668.0,183428.0,87995.0,95432.0,FR,France,elite
Palma Test,5781.0,271.0,5596.0,-79753.0,0.0,-79753.0,ES,Spain,disengaged
Pan Twardowski,1591.0,33.0,1455.0,179114.0,82996.0,96118.0,PL,Poland,elite
PanYueYing,2654.0,7.0,3770.0,150693.0,87896.0,62797.0,TW,Taiwan,elite
Panam Goat,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Pancake House,2901.0,72.0,3622.0,140292.0,71500.0,68792.0,CA,Canada,elite
Panchayat,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Panchtantra,3181.0,183.0,2940.0,125655.0,38700.0,86955.0,IN,India,elite
Pancreas,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Panda One,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Panda Two,192.0,2.0,219.0,190435.0,87994.0,102441.0,AU,Australia,elite
Panda cuddler,5539.0,271.0,5323.0,0.0,0.0,0.0,HK,Hong Kong,disengaged
Panda_5151,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pandas,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Pandav,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pandava,5424.0,271.0,5186.0,6682.0,0.0,6682.0,IN,India,disengaged
Pandavas,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pandera,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PandolfING,5539.0,271.0,5323.0,0.0,0.0,0.0,CH,Switzerland,disengaged
Pangarchulla,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pani Puri,4517.0,271.0,3866.0,58469.0,0.0,58469.0,IN,India,disengaged
Panic Seller,5565.0,271.0,5354.0,-3157.0,0.0,-3157.0,IN,India,disengaged
Panic Sellers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Panic at the Market,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
PanicSell,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Panini Maker,415.0,1.0,523.0,187699.0,87995.0,99704.0,FR,France,elite
Panipuri,3267.0,188.0,3155.0,118562.0,34493.0,84068.0,IN,India,elite
Pankaj Raghuwanshi,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Panobalta,5539.0,271.0,5323.0,0.0,0.0,0.0,GR,Greece,disengaged
Pantheon,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Panther,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Panthera_Tigris,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Panthers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Papa Smurf,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Papaheid,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Papaya,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Papaya Rules,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Paper Hands Capital,3573.0,271.0,1072.0,97730.0,0.0,97730.0,US,United States,disengaged
Paperinik,3141.0,72.0,3903.0,128682.0,71500.0,57182.0,IT,Italy,elite
PapoWare,5539.0,271.0,5323.0,0.0,0.0,0.0,RO,Romania,disengaged
Paps,5721.0,285.0,5323.0,-47500.0,-47500.0,0.0,IN,India,troll
Parabolical,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Paracetamol,1064.0,1.0,1510.0,183909.0,87995.0,95914.0,IN,India,elite
Paradeplatz,5539.0,271.0,5323.0,0.0,0.0,0.0,CH,Switzerland,disengaged
Paradigm Quant,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Paradise,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Paradox,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Parallax,4707.0,271.0,4110.0,48719.0,0.0,48719.0,IN,India,disengaged
Parallax 01,217.0,19.0,145.0,189888.0,85999.0,103889.0,US,United States,elite
ParamTeam,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Paramount,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Paranoid2018,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Parashurama,2536.0,1.0,3634.0,156249.0,87995.0,68254.0,IN,India,elite
Parasites,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pardaillan,4927.0,271.0,4385.0,32919.0,0.0,32919.0,FR,France,disengaged
Pardalote,2410.0,72.0,2655.0,161144.0,71500.0,89644.0,AU,Australia,elite
Pareto ke Parrot,1219.0,1.0,1782.0,183097.0,87995.0,95102.0,IN,India,elite
Paris,1813.0,72.0,168.0,175008.0,71500.0,103508.0,FR,France,elite
ParisSaintGermain,1385.0,1.0,2091.0,181783.0,87995.0,93787.0,CH,Switzerland,elite
Parish_it,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Parisian Arbitrage,3170.0,152.0,3403.0,126709.0,47700.0,79009.0,FR,France,elite
ParisienQuant,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Parity Pros,4848.0,271.0,4267.0,37853.0,0.0,37853.0,IN,India,disengaged
Park Circle,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Parkside,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Parlay,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Parms,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Part III,2126.0,1.0,3344.0,168214.0,87995.0,80218.0,GB,United Kingdom,elite
Parth Avhad,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Partial Basis,5245.0,271.0,4919.0,15669.0,0.0,15669.0,US,United States,disengaged
Particle Accelerators,5534.0,271.0,5320.0,88.0,0.0,88.0,GB,United Kingdom,disengaged
Partth,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Party of One,3362.0,49.0,4408.0,110110.0,77996.0,32114.0,GB,United Kingdom,non_optimal
Parv Jain,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pasasa,5539.0,271.0,5323.0,0.0,0.0,0.0,GH,Ghana,disengaged
Passionfruit,5869.0,271.0,5685.0,-519489.0,0.0,-519489.0,IN,India,disengaged
Password123,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Pasta rocket,5539.0,271.0,5323.0,0.0,0.0,0.0,IT,Italy,disengaged
Patanii,732.0,1.0,960.0,186188.0,87995.0,98193.0,NL,Netherlands,elite
Patate Douce,631.0,1.0,821.0,186607.0,87995.0,98611.0,US,United States,elite
Patchwork,1229.0,1.0,1804.0,183024.0,87995.0,95028.0,IN,India,elite
Patel Trading,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Patel and CO,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Path of Progress,473.0,1.0,610.0,187284.0,87995.0,99289.0,HK,Hong Kong,elite
Path ow Barya,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Pathfinder,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pathfinders,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PathwayToPR,1345.0,1.0,2020.0,182103.0,87995.0,94107.0,AU,Australia,elite
Patiala,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PatientMagicians,1976.0,2.0,3191.0,171289.0,87994.0,83294.0,IN,India,elite
Patil,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Patil Jain,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Patil Trades,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pationaly trader,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Patmos,2640.0,103.0,2791.0,151320.0,63000.0,88320.0,GR,Greece,elite
Patrick David,154.0,1.0,175.0,191338.0,87995.0,103343.0,NZ,New Zealand,elite
Patriots,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Pattabi Raman,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Patu Securities,310.0,6.0,366.0,188600.0,87897.0,100703.0,IT,Italy,elite
Patzer,5539.0,271.0,5323.0,0.0,0.0,0.0,NO,Norway,disengaged
Paul Ojok,5539.0,271.0,5323.0,0.0,0.0,0.0,UG,Uganda,disengaged
PaulusBosschetar,5539.0,271.0,5323.0,0.0,0.0,0.0,RO,Romania,disengaged
Pauperity,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pav Bhajers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Paw Patrol,753.0,1.0,990.0,186041.0,87995.0,98046.0,US,United States,elite
Pawan Yadav,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pawan425,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pawg,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Pawn,5121.0,271.0,4700.0,22356.0,0.0,22356.0,IN,India,disengaged
Pawn Stars,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Payload,4063.0,140.0,4407.0,83590.0,51300.0,32290.0,IN,India,non_optimal
PayoffX,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PaypalMafia,1032.0,1.0,1464.0,184090.0,87995.0,96094.0,US,United States,elite
Pdjtrades,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peace keeper,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peace-halo,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PeaceHai,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peaches,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peaches22,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peak2Peer,5539.0,271.0,5323.0,0.0,0.0,0.0,IT,Italy,disengaged
PeakDelulu,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PeakProsperity,4546.0,271.0,3911.0,56901.0,0.0,56901.0,IN,India,disengaged
Peak_Traders,552.0,1.0,725.0,186917.0,87995.0,98922.0,IN,India,elite
Peakers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peaky Bidders,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Peaky Blinder,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peaky Blinders,2659.0,135.0,1070.0,150432.0,52700.0,97732.0,IN,India,elite
Peaky Minors,119.0,2.0,131.0,192212.0,87994.0,104218.0,HK,Hong Kong,elite
PeakyCompilers,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Peanut,1320.0,1.0,1975.0,182311.0,87995.0,94316.0,GB,United Kingdom,elite
PearShot,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Pearl,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pearl Market,2384.0,1.0,3539.0,162018.0,87995.0,74023.0,US,United States,elite
PeePee,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Peeli Matthi 555,470.0,1.0,607.0,187296.0,87995.0,99301.0,IN,India,elite
Pegasus,1539.0,1.0,2373.0,180000.0,87995.0,92004.0,US,United States,elite
Pegasys,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Pelorus,5539.0,271.0,5323.0,0.0,0.0,0.0,RO,Romania,disengaged
Pelosi Disciples,1499.0,1.0,2286.0,180621.0,87995.0,92625.0,CA,Canada,elite
PemOne,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Pen Island,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PenTestTeam,5539.0,271.0,5323.0,0.0,0.0,0.0,TW,Taiwan,disengaged
PencariJodoh,5539.0,271.0,5323.0,0.0,0.0,0.0,ID,Indonesia,disengaged
PendingMarginCall,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Penguin,478.0,1.0,619.0,187261.0,87995.0,99265.0,US,United States,elite
Penguin Peppies,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Penguin Peps,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Penguins,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Pengwinmajic,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Peniel 7,4723.0,152.0,5323.0,47700.0,47700.0,0.0,US,United States,non_optimal
Peninsula,5539.0,271.0,5323.0,0.0,0.0,0.0,CH,Switzerland,disengaged
Penitent One,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Penn A,673.0,1.0,880.0,186455.0,87995.0,98460.0,US,United States,elite
Penn NewCLEAR,3425.0,271.0,112.0,105077.0,0.0,105077.0,US,United States,disengaged
Penn State Quants,1557.0,1.0,2403.0,179810.0,87995.0,91814.0,US,United States,elite
Penny,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Penny Jeeters,1855.0,48.0,1540.0,174058.0,78249.0,95809.0,CA,Canada,elite
Penny Pals,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Penny Pirates,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PennyPirates,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PennyStockTrader,5539.0,271.0,5323.0,0.0,0.0,0.0,BG,Bulgaria,disengaged
PennyWise,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Pentonic,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PeopleOfBoraros,1001.0,1.0,1416.0,184238.0,87995.0,96242.0,HU,Hungary,elite
PeopleWithPurpose,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PepperPaprika,3148.0,201.0,295.0,127977.0,26495.0,101482.0,AU,Australia,elite
Per,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Percs,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Percy156,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Peregrine Cap,5539.0,271.0,5323.0,0.0,0.0,0.0,TW,Taiwan,disengaged
Perenne,4164.0,271.0,3387.0,79363.0,0.0,79363.0,GB,United Kingdom,disengaged
Peridot,5539.0,271.0,5323.0,0.0,0.0,0.0,CH,Switzerland,disengaged
Perihelion,384.0,1.0,484.0,187990.0,87995.0,99995.0,NL,Netherlands,elite
Perity the platypus,1097.0,25.0,792.0,183702.0,85000.0,98702.0,TR,Turkey,elite
Perm,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Permanent_Rover,5539.0,271.0,5323.0,0.0,0.0,0.0,SG,Singapore,disengaged
Permanently Bored,1161.0,1.0,1673.0,183412.0,87995.0,95417.0,IN,India,elite
Perp Walkers,3568.0,97.0,4417.0,97822.0,66000.0,31822.0,US,United States,non_optimal
Perperkassy,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Perpetual,2976.0,25.0,4033.0,137139.0,85000.0,52139.0,IN,India,elite
Perpetually Bullish,5539.0,271.0,5323.0,0.0,0.0,0.0,LT,Lithuania,disengaged
Perplexify,5330.0,271.0,5047.0,12017.0,0.0,12017.0,IN,India,disengaged
PerryTheTrader,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Persassy,5234.0,271.0,4897.0,16534.0,0.0,16534.0,IN,India,disengaged
Persephones,2192.0,72.0,1657.0,166960.0,71500.0,95460.0,RO,Romania,elite
Perseverance,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Perseverence,5539.0,271.0,5323.0,0.0,0.0,0.0,TN,Tunisia,disengaged
Perso1,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Perspiring Prosperers,5539.0,271.0,5323.0,0.0,0.0,0.0,NL,Netherlands,disengaged
Pesky Groundhog Capital,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PessimisticPenguin,5539.0,271.0,5323.0,0.0,0.0,0.0,SG,Singapore,disengaged
PestiPipi,5682.0,271.0,5473.0,-28246.0,0.0,-28246.0,HU,Hungary,disengaged
PetHub,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Pete,604.0,1.0,786.0,186707.0,87995.0,98712.0,US,United States,elite
Peter Hall Warriors,411.0,1.0,519.0,187731.0,87995.0,99735.0,AU,Australia,elite
Peter Kurto,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PeterLP123,3886.0,271.0,2660.0,89584.0,0.0,89584.0,GB,United Kingdom,disengaged
Petrova,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pezio Team,5539.0,271.0,5323.0,0.0,0.0,0.0,IT,Italy,disengaged
Ph1rst,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phani1729,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phantasmagoriacs,2705.0,72.0,3481.0,148457.0,71500.0,76957.0,US,United States,elite
Phantom,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phantom Order,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phantom Troupe,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Phantom X,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phantoms,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phase D Traders,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phase3,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PhatKat,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Phdoofus,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phenomenals,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pheonix,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PherbySoloSideQuest,2093.0,53.0,2323.0,168855.0,76499.0,92356.0,MA,Morocco,elite
Phi,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Phi Phi,2336.0,1.0,3509.0,163774.0,87995.0,75779.0,US,United States,elite
Phi76,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Philanthromob,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Philip Thome,5539.0,271.0,5323.0,0.0,0.0,0.0,DE,Germany,disengaged
Phishing Cats,1068.0,1.0,1518.0,183895.0,87995.0,95900.0,US,United States,elite
Phk,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Phk1729,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Phod_Dunga,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phoda,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phoenician Phoenix,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Phoenix,933.0,1.0,1312.0,184623.0,87995.0,96627.0,IN,India,elite
Phoenix A,5539.0,271.0,5323.0,0.0,0.0,0.0,CA,Canada,disengaged
Phoenix Traders 2026,5539.0,271.0,5323.0,0.0,0.0,0.0,KE,Kenya,disengaged
Phoenix143,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phoenix4,3345.0,152.0,3743.0,111774.0,47700.0,64074.0,IN,India,non_optimal
Phoenix44,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phoenix986,5396.0,226.0,5323.0,8000.0,8000.0,0.0,US,United States,non_optimal
Phoenix999,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PhoenixA,3447.0,1.0,4921.0,103616.0,87995.0,15621.0,US,United States,non_optimal
PhoenixTraders,5539.0,271.0,5323.0,0.0,0.0,0.0,GB,United Kingdom,disengaged
Phoenix_Club,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phoenix_blh,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Phoenix_wrong,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Phosphoros,4300.0,72.0,5323.0,71500.0,71500.0,0.0,NL,Netherlands,non_optimal
Photon,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Photon Trading,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Photon Trading Group,505.0,1.0,654.0,187128.0,87995.0,99133.0,US,United States,elite
PhysHelsinki,3890.0,271.0,2675.0,89408.0,0.0,89408.0,FI,Finland,disengaged
Physicsrose,3532.0,271.0,641.0,99183.0,0.0,99183.0,IN,India,disengaged
Pi,2145.0,72.0,1393.0,167821.0,71500.0,96321.0,IN,India,elite
Pi Pi potato,3423.0,138.0,4005.0,105153.0,51800.0,53353.0,JP,Japan,non_optimal
Pi and Tea,5539.0,271.0,5323.0,0.0,0.0,0.0,IT,Italy,disengaged
Pi-thon,3149.0,20.0,4207.0,127946.0,85998.0,41948.0,IN,India,elite
PiMaster,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PiSquared,5539.0,271.0,5323.0,0.0,0.0,0.0,FR,France,disengaged
Picasso,5539.0,271.0,5323.0,0.0,0.0,0.0,AU,Australia,disengaged
Picirql,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pickaxe,2683.0,25.0,3735.0,149396.0,85000.0,64396.0,TN,Tunisia,elite
Pickle497,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
PidoArena,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Pidofilez,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
Piece of Mars,5539.0,271.0,5323.0,0.0,0.0,0.0,IN,India,disengaged
PierceZhang,5539.0,271.0,5323.0,0.0,0.0,0.0,US,United States,disengaged
Pierpoint CPS Desk,546.0,1.0,713.0,186939.0,87995.0,98944.0,AU,Australia,elite
PierpointPnL,1029.0,1.0,1460.0,184106.0,87995.0,96111.0,US,United States,elite
